"id","price","ticketnum","performance_id","purchase_id"
"60919","13","TA2121551","80","6093"
"60920","8","TA8414299","25","6093"
"60921","17","TA8507084","59","6094"
"60922","6","TA2842944","70","6094"
"60923","42","TA5268782","6","6094"
"60924","12","TA1593083","30","6094"
"60925","44","TA1409446","125","6094"
"60926","10","TA5971338","101","6094"
"60927","24","TA6413281","92","6094"
"60928","24","TA6327310","92","6095"
"60929","17","TA4891623","76","6095"
"60930","41","TA5463726","17","6095"
"60931","31","TA8232529","81","6095"
"60932","7","TA4038994","90","6095"
"60933","1","TA9143004","90","6096"
"60934","13","TA8263837","54","6096"
"60935","30","TA5158158","68","6096"
"60936","7","TA6664332","4","6096"
"60937","8","TA5152136","111","6096"
"60938","21","TA6113662","53","6096"
"60939","4","TA5267394","58","6096"
"60940","9","TA1615497","87","6096"
"60941","4","TA1171592","63","6096"
"60942","31","TA4288382","81","6096"
"60943","4","TA2084040","122","6096"
"60944","5","TA4108149","1","6096"
"60945","6","TA9569232","85","6096"
"60946","18","TA2514284","114","6096"
"60947","7","TA8693945","8","6096"
"60948","3","TA4099146","10","6097"
"60949","13","TA3864170","2","6097"
"60950","11","TA8544347","66","6097"
"60951","10","TA3350099","123","6098"
"60952","10","TA5702811","109","6098"
"60953","7","TA3030750","99","6098"
"60954","14","TA2698112","107","6098"
"60955","47","TA6272485","21","6098"
"60956","5","TA8807415","1","6098"
"60957","58","TA7283774","18","6098"
"60958","5","TA8373692","105","6098"
"60959","26","TA2027771","34","6098"
"60960","23","TA1785858","86","6098"
"60961","63","TA9284827","14","6098"
"60962","34","TA6803040","126","6098"
"60963","15","TA9710217","129","6098"
"60964","7","TA7198057","75","6098"
"60965","10","TA3030491","52","6098"
"60966","3","TA7455872","10","6098"
"60967","12","TA9590582","30","6098"
"60968","8","TA4997530","40","6098"
"60969","18","TA9245959","114","6099"
"60970","6","TA3836235","30","6099"
"60971","2","TA9700319","113","6099"
"60972","51","TA7495917","131","6099"
"60973","34","TA6339952","37","6099"
"60974","9","TA8703823","104","6099"
"60975","6","TA6129958","103","6099"
"60976","27","TA5153085","82","6099"
"60977","23","TA3283653","86","6099"
"60978","11","TA1406430","62","6099"
"60979","8","TA9213656","118","6099"
"60980","18","TA5021804","100","6099"
"60981","13","TA4699305","83","6099"
"60982","45","TA5363880","7","6099"
"60983","16","TA5085657","116","6099"
"60984","46","TA6074588","89","6100"
"60985","10","TA3675597","123","6100"
"60986","15","TA6461972","49","6100"
"60987","8","TA6071665","60","6100"
"60988","11","TA1676937","79","6100"
"60989","27","TA5220243","93","6100"
"60990","18","TA4346290","57","6100"
"60991","3","TA5587961","10","6100"
"60992","67","TA5939350","110","6100"
"60993","17","TA3168201","61","6100"
"60994","5","TA5094095","101","6100"
"60995","8","TA4737764","59","6100"
"60996","3","TA7610579","4","6100"
"60997","10","TA9639521","29","6100"
"60998","7","TA1645743","75","6100"
"60999","9","TA4973192","87","6101"
"61000","4","TA8615105","25","6101"
"61001","4","TA3761333","63","6101"
"61002","42","TA1082908","23","6101"
"61003","7","TA9199594","77","6101"
"61004","15","TA1010270","7","6101"
"61005","14","TA8894855","125","6101"
"61006","10","TA6920479","123","6101"
"61007","17","TA2507736","45","6101"
"61008","14","TA5173445","107","6101"
"61009","6","TA7266025","70","6101"
"61010","48","TA4018800","48","6101"
"61011","7","TA4369561","94","6101"
"61012","97","TA9187790","26","6101"
"61013","15","TA1417663","47","6101"
"61014","5","TA3753288","76","6101"
"61015","13","TA8970655","102","6101"
"61016","11","TA5321051","51","6101"
"61017","37","TA2818982","36","6101"
"61018","5","TA3249744","76","6102"
"61019","14","TA9153301","125","6102"
"61020","5","TA7939123","101","6102"
"61021","8","TA3303793","116","6102"
"61022","77","TA2639671","117","6102"
"61023","15","TA6868942","47","6102"
"61024","14","TA5045356","24","6102"
"61025","27","TA6959179","74","6102"
"61026","8","TA1529512","59","6102"
"61027","72","TA4998968","38","6102"
"61028","43","TA9591215","107","6102"
"61029","6","TA4410378","30","6102"
"61030","6","TA8493569","119","6102"
"61031","5","TA6232793","37","6102"
"61032","24","TA7586120","88","6103"
"61033","6","TA8798921","30","6103"
"61034","12","TA4842929","108","6103"
"61035","7","TA8203315","23","6104"
"61036","3","TA9894182","4","6104"
"61037","9","TA3358946","58","6104"
"61038","59","TA1875095","65","6104"
"61039","9","TA1611172","104","6104"
"61040","12","TA2210250","84","6104"
"61041","8","TA6158569","116","6104"
"61042","19","TA5568589","9","6105"
"61043","51","TA7386063","60","6106"
"61044","10","TA1143053","52","6106"
"61045","51","TA2493673","45","6106"
"61046","44","TA4834751","75","6106"
"61047","5","TA3670165","47","6106"
"61048","15","TA2271965","77","6106"
"61049","4","TA3082948","74","6106"
"61050","53","TA2879654","132","6106"
"61051","26","TA8326752","33","6106"
"61052","11","TA9614221","110","6106"
"61053","11","TA5181306","22","6106"
"61054","2","TA7022520","90","6106"
"61055","12","TA9682374","103","6106"
"61056","4","TA1358287","3","6106"
"61057","41","TA5800456","17","6106"
"61058","6","TA4125088","42","6107"
"61059","34","TA7526732","126","6107"
"61060","33","TA1735567","22","6107"
"61061","4","TA9354370","82","6107"
"61062","27","TA4875607","93","6107"
"61063","4","TA4295565","92","6107"
"61064","4","TA1096393","20","6107"
"61065","6","TA1642073","103","6107"
"61066","8","TA5786239","132","6107"
"61067","26","TA4633224","33","6107"
"61068","33","TA4469811","62","6107"
"61069","53","TA2665680","111","6107"
"61070","37","TA5467788","112","6107"
"61071","5","TA9147393","15","6107"
"61072","8","TA5509404","131","6107"
"61073","38","TA7493602","119","6108"
"61074","31","TA7411896","67","6108"
"61075","31","TA5785635","109","6108"
"61076","51","TA4788301","59","6108"
"61077","12","TA4651663","117","6108"
"61078","31","TA5984998","16","6108"
"61079","27","TA2116229","64","6108"
"61080","8","TA7456069","35","6108"
"61081","6","TA7564630","46","6108"
"61082","14","TA2617740","75","6109"
"61083","9","TA4605515","63","6109"
"61084","10","TA6032528","19","6109"
"61085","10","TA2501861","16","6109"
"61086","2","TA2674777","43","6109"
"61087","33","TA9039894","62","6109"
"61088","5","TA7031728","66","6109"
"61089","13","TA3042685","69","6109"
"61090","26","TA4813734","34","6109"
"61091","5","TA7881938","15","6109"
"61092","9","TA2073159","87","6109"
"61093","10","TA3758097","109","6109"
"61094","7","TA7915929","90","6109"
"61095","12","TA6408607","108","6109"
"61096","9","TA9045709","100","6109"
"61097","51","TA7864416","60","6109"
"61098","41","TA4173195","2","6110"
"61099","54","TA3309434","120","6110"
"61100","6","TA9883946","57","6110"
"61101","5","TA9314647","16","6110"
"61102","27","TA7688138","27","6110"
"61103","5","TA7987939","76","6110"
"61104","44","TA1274468","31","6110"
"61105","6","TA8569989","106","6110"
"61106","4","TA6912027","58","6110"
"61107","7","TA1999124","4","6110"
"61108","8","TA7691571","45","6110"
"61109","26","TA3698148","80","6110"
"61110","5","TA7065025","67","6110"
"61111","17","TA9363875","76","6111"
"61112","22","TA8535537","4","6111"
"61113","7","TA6151556","49","6111"
"61114","48","TA7679984","48","6111"
"61115","33","TA6436997","62","6111"
"61116","42","TA3722018","99","6111"
"61117","55","TA1886485","114","6111"
"61118","44","TA7613662","75","6112"
"61119","8","TA1066345","48","6112"
"61120","10","TA6425974","109","6112"
"61121","16","TA5284670","40","6112"
"61122","4","TA7817386","58","6112"
"61123","31","TA5939180","105","6112"
"61124","9","TA3324946","64","6112"
"61125","10","TA6393610","68","6113"
"61126","31","TA3002944","81","6113"
"61127","3","TA5612481","10","6113"
"61128","31","TA3792327","1","6113"
"61129","5","TA4612802","47","6113"
"61130","8","TA7632032","111","6113"
"61131","97","TA4877662","26","6113"
"61132","4","TA3883619","88","6113"
"61133","14","TA2747712","99","6113"
"61134","4","TA6307187","82","6113"
"61135","12","TA9194714","112","6113"
"61136","4","TA8463115","64","6113"
"61137","10","TA8706184","101","6114"
"61138","6","TA7145992","57","6114"
"61139","55","TA9332416","104","6114"
"61140","45","TA4993771","7","6114"
"61141","16","TA4614764","98","6114"
"61142","11","TA3888205","126","6115"
"61143","12","TA2138296","38","6115"
"61144","5","TA7330899","16","6115"
"61145","13","TA2887770","2","6115"
"61146","6","TA7385533","42","6115"
"61147","10","TA8631626","130","6115"
"61148","9","TA6349649","120","6115"
"61149","21","TA8371896","10","6115"
"61150","13","TA9507194","17","6116"
"61151","8","TA3731244","111","6116"
"61152","46","TA2399746","41","6116"
"61153","30","TA4188323","130","6116"
"61154","16","TA9423215","118","6116"
"61155","2","TA2182945","124","6116"
"61156","4","TA7703148","122","6116"
"61157","3","TA8862998","57","6116"
"61158","10","TA7837976","81","6116"
"61159","12","TA4445278","112","6116"
"61160","37","TA1778237","39","6116"
"61161","48","TA5615884","116","6116"
"61162","4","TA3343271","88","6117"
"61163","12","TA4226504","103","6117"
"61164","10","TA9622360","109","6117"
"61165","30","TA9220584","130","6117"
"61166","5","TA4658042","15","6117"
"61167","5","TA2897463","123","6117"
"61168","4","TA8041590","93","6117"
"61169","6","TA9991871","44","6117"
"61170","35","TA9947598","51","6117"
"61171","13","TA1912117","46","6117"
"61172","8","TA2556924","132","6117"
"61173","13","TA6476653","54","6117"
"61174","9","TA8858494","104","6117"
"61175","15","TA3861003","89","6118"
"61176","15","TA9831229","128","6118"
"61177","17","TA3117730","45","6118"
"61178","27","TA2344226","64","6118"
"61179","55","TA5720754","114","6119"
"61180","4","TA6568426","87","6119"
"61181","34","TA1418059","15","6120"
"61182","35","TA9332616","51","6120"
"61183","8","TA4381646","96","6120"
"61184","25","TA4430696","73","6120"
"61185","5","TA1716435","72","6120"
"61186","8","TA7162194","118","6120"
"61187","51","TA7106663","131","6120"
"61188","11","TA4093424","50","6120"
"61189","11","TA6308581","126","6120"
"61190","53","TA3446626","61","6120"
"61191","15","TA9853684","7","6120"
"61192","6","TA9589734","85","6120"
"61193","13","TA9660073","34","6120"
"61194","6","TA6212249","17","6120"
"61195","12","TA7168989","36","6121"
"61196","6","TA7790278","70","6121"
"61197","13","TA2564104","91","6121"
"61198","4","TA4806667","43","6121"
"61199","35","TA5980247","51","6121"
"61200","5","TA9370334","47","6121"
"61201","5","TA8602924","50","6121"
"61202","22","TA2139222","110","6122"
"61203","23","TA5489611","86","6122"
"61204","50","TA6118175","32","6122"
"61205","15","TA6098632","128","6123"
"61206","15","TA4749079","5","6123"
"61207","31","TA2473540","55","6123"
"61208","6","TA8312515","84","6123"
"61209","7","TA3386314","6","6123"
"61210","2","TA4918321","43","6123"
"61211","27","TA1170201","82","6124"
"61212","5","TA2288144","19","6124"
"61213","35","TA7604563","50","6124"
"61214","4","TA2781979","28","6124"
"61215","37","TA2747247","112","6124"
"61216","80","TA5120843","34","6125"
"61217","5","TA2688407","19","6125"
"61218","14","TA8354331","6","6125"
"61219","40","TA9393300","102","6125"
"61220","7","TA3055459","78","6125"
"61221","10","TA1060787","101","6125"
"61222","67","TA8644791","110","6125"
"61223","42","TA2762443","94","6125"
"61224","4","TA8247293","28","6125"
"61225","5","TA1281974","81","6125"
"61226","11","TA4373723","15","6125"
"61227","8","TA8581348","48","6125"
"61228","9","TA8805399","65","6125"
"61229","44","TA4683722","24","6125"
"61230","9","TA3274307","87","6125"
"61231","9","TA4256437","20","6125"
"61232","29","TA9509118","122","6125"
"61233","41","TA2456351","17","6125"
"61234","5","TA4325557","66","6125"
"61235","2","TA3922331","47","6126"
"61236","26","TA2072673","33","6126"
"61237","9","TA9073260","18","6126"
"61238","22","TA5951780","4","6126"
"61239","4","TA9321984","93","6126"
"61240","29","TA7887620","122","6126"
"61241","4","TA8827735","12","6126"
"61242","27","TA7474923","64","6126"
"61243","4","TA1098863","3","6126"
"61244","15","TA7723245","77","6126"
"61245","6","TA2708625","36","6126"
"61246","3","TA1611486","10","6126"
"61247","3","TA6071356","57","6126"
"61248","4","TA6031972","87","6127"
"61249","6","TA8227361","112","6127"
"61250","59","TA1326187","9","6127"
"61251","6","TA6692569","95","6127"
"61252","5","TA1034389","130","6127"
"61253","44","TA3348375","75","6127"
"61254","11","TA2064587","50","6127"
"61255","13","TA6861275","54","6127"
"61256","9","TA4025505","122","6127"
"61257","80","TA6510298","34","6127"
"61258","24","TA6596479","88","6127"
"61259","9","TA8134575","63","6127"
"61260","51","TA9958091","45","6127"
"61261","63","TA8519854","14","6127"
"61262","14","TA9060976","125","6127"
"61263","15","TA1800809","113","6127"
"61264","4","TA2861616","28","6127"
"61265","8","TA5390424","60","6128"
"61266","16","TA3592718","98","6128"
"61267","19","TA6077107","18","6128"
"61268","42","TA9343468","99","6128"
"61269","5","TA8656742","126","6128"
"61270","24","TA3446614","25","6128"
"61271","16","TA9621893","26","6129"
"61272","7","TA3324718","94","6129"
"61273","13","TA5777701","69","6129"
"61274","9","TA8679273","82","6129"
"61275","31","TA4847566","123","6129"
"61276","12","TA3583337","39","6129"
"61277","22","TA8254212","110","6129"
"61278","27","TA5517720","93","6129"
"61279","19","TA6611238","65","6129"
"61280","25","TA4792154","96","6129"
"61281","7","TA7318149","125","6129"
"61282","30","TA9808026","68","6129"
"61283","26","TA7135745","33","6129"
"61284","8","TA1708218","88","6129"
"61285","7","TA8623569","115","6130"
"61286","16","TA1676832","116","6130"
"61287","59","TA6958244","65","6130"
"61288","14","TA5048743","23","6130"
"61289","5","TA8547450","121","6130"
"61290","7","TA6723255","4","6130"
"61291","12","TA2457157","44","6130"
"61292","29","TA3817429","122","6130"
"61293","31","TA8231418","1","6130"
"61294","40","TA6985013","11","6130"
"61295","8","TA3026306","45","6130"
"61296","15","TA9053880","5","6130"
"61297","58","TA1312138","18","6130"
"61298","44","TA9740335","24","6130"
"61299","28","TA2041299","87","6130"
"61300","12","TA9410073","73","6130"
"61301","5","TA2078101","127","6130"
"61302","17","TA6744002","59","6130"
"61303","42","TA4573546","94","6131"
"61304","47","TA8398840","5","6131"
"61305","10","TA6093351","52","6131"
"61306","12","TA3262932","117","6131"
"61307","7","TA6940451","24","6131"
"61308","31","TA8032377","55","6131"
"61309","9","TA9833426","20","6131"
"61310","8","TA6236374","116","6131"
"61311","23","TA6359558","86","6131"
"61312","5","TA4326992","113","6131"
"61313","9","TA7135680","18","6131"
"61314","5","TA9835318","105","6131"
"61315","12","TA4310593","112","6131"
"61316","5","TA5827607","37","6131"
"61317","6","TA7809838","103","6131"
"61318","33","TA7677196","62","6131"
"61319","43","TA5711768","78","6131"
"61320","7","TA6596763","6","6131"
"61321","7","TA5050902","107","6132"
"61322","21","TA4070138","53","6132"
"61323","13","TA1066530","17","6132"
"61324","16","TA9073939","118","6132"
"61325","26","TA3605764","33","6132"
"61326","10","TA2689116","105","6132"
"61327","3","TA8666104","115","6132"
"61328","51","TA5108703","59","6132"
"61329","34","TA4537661","37","6132"
"61330","10","TA5116256","19","6132"
"61331","15","TA6476762","77","6132"
"61332","6","TA6583697","70","6133"
"61333","6","TA9135606","119","6133"
"61334","30","TA2091339","127","6133"
"61335","27","TA1226215","58","6133"
"61336","4","TA6386029","122","6133"
"61337","37","TA5257313","42","6133"
"61338","47","TA3746039","49","6133"
"61339","8","TA5567826","32","6133"
"61340","44","TA8861881","31","6133"
"61341","11","TA6411539","62","6133"
"61342","46","TA3627408","41","6133"
"61343","4","TA2105403","87","6133"
"61344","59","TA1341721","9","6133"
"61345","7","TA1441562","128","6133"
"61346","10","TA4393502","55","6133"
"61347","8","TA5810535","111","6133"
"61348","9","TA9030388","100","6133"
"61349","7","TA7678026","90","6134"
"61350","32","TA8548471","26","6134"
"61351","6","TA9937139","17","6134"
"61352","15","TA4536414","5","6134"
"61353","29","TA6436831","122","6134"
"61354","13","TA3789799","2","6134"
"61355","7","TA6451159","78","6134"
"61356","7","TA7743614","23","6135"
"61357","27","TA8519374","93","6135"
"61358","45","TA9469617","7","6136"
"61359","31","TA1779678","109","6137"
"61360","9","TA3348847","9","6137"
"61361","12","TA7830033","30","6137"
"61362","5","TA7482352","126","6137"
"61363","15","TA8335923","7","6137"
"61364","7","TA6672077","94","6137"
"61365","45","TA5170644","7","6138"
"61366","10","TA8032282","127","6138"
"61367","12","TA5906447","112","6138"
"61368","7","TA9364027","31","6138"
"61369","4","TA6494743","96","6138"
"61370","34","TA3242158","72","6138"
"61371","7","TA9947801","78","6138"
"61372","6","TA3409735","42","6138"
"61373","54","TA6364256","120","6139"
"61374","16","TA7017536","26","6139"
"61375","14","TA9603755","99","6139"
"61376","7","TA3659202","71","6139"
"61377","44","TA1383241","125","6139"
"61378","53","TA8523125","132","6140"
"61379","5","TA9542989","67","6140"
"61380","13","TA3399847","91","6140"
"61381","5","TA2501057","62","6140"
"61382","4","TA9314972","20","6140"
"61383","25","TA7262196","73","6140"
"61384","9","TA3490727","120","6140"
"61385","6","TA1748846","54","6140"
"61386","12","TA9970247","73","6141"
"61387","6","TA8387292","102","6142"
"61388","27","TA6399674","93","6142"
"61389","31","TA9144973","81","6142"
"61390","18","TA1595834","120","6142"
"61391","6","TA9676358","17","6142"
"61392","5","TA3555049","1","6142"
"61393","13","TA3874976","33","6142"
"61394","12","TA1184095","30","6142"
"61395","5","TA2827620","79","6142"
"61396","27","TA6988387","3","6142"
"61397","12","TA7176781","36","6143"
"61398","18","TA4857415","120","6143"
"61399","23","TA4318105","86","6143"
"61400","16","TA9905236","98","6143"
"61401","38","TA1714301","85","6143"
"61402","43","TA3020619","107","6143"
"61403","40","TA4762108","11","6143"
"61404","8","TA1031951","25","6143"
"61405","31","TA9011662","16","6143"
"61406","8","TA7568268","131","6144"
"61407","10","TA4814425","101","6144"
"61408","41","TA1509392","95","6144"
"61409","6","TA2128696","39","6144"
"61410","22","TA8228691","4","6144"
"61411","33","TA4991590","62","6144"
"61412","7","TA1275356","75","6144"
"61413","27","TA2080171","3","6144"
"61414","5","TA5030218","51","6144"
"61415","6","TA6986723","17","6144"
"61416","5","TA1589765","113","6144"
"61417","5","TA1353936","121","6144"
"61418","43","TA6236770","78","6144"
"61419","11","TA9264428","86","6144"
"61420","6","TA8563633","108","6144"
"61421","7","TA5857022","8","6145"
"61422","6","TA1455686","2","6145"
"61423","17","TA8068284","131","6145"
"61424","7","TA9297276","115","6145"
"61425","4","TA1227202","122","6146"
"61426","11","TA9333247","79","6146"
"61427","5","TA3166733","72","6146"
"61428","8","TA7480425","92","6146"
"61429","53","TA4841953","61","6146"
"61430","10","TA3913653","14","6146"
"61431","9","TA7875270","18","6146"
"61432","44","TA8152441","75","6146"
"61433","30","TA7564106","121","6146"
"61434","42","TA9200376","94","6146"
"61435","13","TA8058001","11","6146"
"61436","38","TA7268293","30","6146"
"61437","2","TA1346042","43","6147"
"61438","21","TA6658333","10","6147"
"61439","16","TA2657605","48","6147"
"61440","14","TA8274479","94","6147"
"61441","22","TA1254037","115","6147"
"61442","12","TA4014735","73","6147"
"61443","13","TA3507822","91","6147"
"61444","11","TA9143663","22","6147"
"61445","9","TA7444776","64","6147"
"61446","14","TA5258891","23","6147"
"61447","31","TA1669430","1","6147"
"61448","9","TA4247959","122","6147"
"61449","9","TA1973728","20","6147"
"61450","27","TA9076798","58","6147"
"61451","59","TA9096438","65","6148"
"61452","9","TA4930612","104","6149"
"61453","4","TA5621723","20","6149"
"61454","14","TA3724559","6","6149"
"61455","54","TA3809706","120","6149"
"61456","6","TA9590588","56","6149"
"61457","19","TA7343249","65","6149"
"61458","44","TA4034264","125","6149"
"61459","43","TA5084940","107","6149"
"61460","51","TA1575785","45","6150"
"61461","31","TA3260172","55","6150"
"61462","6","TA7862648","42","6150"
"61463","7","TA7136893","89","6150"
"61464","20","TA7361796","29","6150"
"61465","5","TA5678743","121","6150"
"61466","4","TA8775753","92","6150"
"61467","5","TA6695673","22","6150"
"61468","6","TA4639781","46","6150"
"61469","5","TA6224017","109","6150"
"61470","48","TA6838999","116","6150"
"61471","4","TA1135879","87","6150"
"61472","27","TA9426043","82","6150"
"61473","16","TA2908545","32","6150"
"61474","6","TA3472276","84","6150"
"61475","2","TA5833816","90","6150"
"61476","47","TA8454078","49","6150"
"61477","16","TA2336562","118","6150"
"61478","13","TA5752720","2","6151"
"61479","27","TA9711932","93","6151"
"61480","31","TA8447444","97","6151"
"61481","6","TA4777443","46","6151"
"61482","5","TA1704377","105","6151"
"61483","44","TA7074686","125","6151"
"61484","38","TA7191405","85","6151"
"61485","77","TA6109861","117","6151"
"61486","38","TA4660861","103","6151"
"61487","9","TA9162071","12","6151"
"61488","4","TA2477708","58","6151"
"61489","7","TA5814644","53","6151"
"61490","18","TA1412275","104","6151"
"61491","26","TA6664123","80","6151"
"61492","9","TA2722824","63","6151"
"61493","54","TA3659598","120","6151"
"61494","29","TA6821564","122","6152"
"61495","11","TA4494747","126","6152"
"61496","47","TA4809306","5","6152"
"61497","13","TA5166465","17","6152"
"61498","17","TA4061764","61","6152"
"61499","8","TA7944206","88","6152"
"61500","5","TA8549905","81","6152"
"61501","5","TA2226472","97","6152"
"61502","16","TA6053708","118","6152"
"61503","15","TA3489362","113","6152"
"61504","15","TA8318564","129","6152"
"61505","2","TA8729774","76","6153"
"61506","30","TA9209185","68","6153"
"61507","26","TA2828329","80","6153"
"61508","3","TA3363782","10","6153"
"61509","5","TA7901463","50","6154"
"61510","3","TA3467326","10","6154"
"61511","42","TA2484689","6","6154"
"61512","29","TA8997388","63","6154"
"61513","42","TA4062312","94","6154"
"61514","26","TA7894470","34","6154"
"61515","7","TA9395900","7","6154"
"61516","8","TA5268706","35","6154"
"61517","19","TA4539588","9","6154"
"61518","18","TA6464492","114","6154"
"61519","19","TA4499701","18","6154"
"61520","4","TA4045979","43","6154"
"61521","7","TA2120629","49","6154"
"61522","31","TA3099777","55","6154"
"61523","76","TA6840882","73","6154"
"61524","2","TA2474894","124","6154"
"61525","16","TA9547811","40","6155"
"61526","7","TA3506025","89","6155"
"61527","5","TA6692587","68","6155"
"61528","19","TA3251618","18","6155"
"61529","3","TA2844084","10","6156"
"61530","44","TA5233175","31","6156"
"61531","47","TA6631309","128","6157"
"61532","139","TA6716499","41","6157"
"61533","7","TA1913169","53","6157"
"61534","6","TA8052664","36","6157"
"61535","15","TA1064432","124","6157"
"61536","13","TA3604992","83","6157"
"61537","13","TA8973086","33","6158"
"61538","6","TA3453887","56","6158"
"61539","16","TA3752397","118","6158"
"61540","9","TA8375611","18","6158"
"61541","41","TA4555982","17","6159"
"61542","37","TA9973045","39","6159"
"61543","10","TA5193138","121","6159"
"61544","6","TA6058893","102","6159"
"61545","10","TA2111875","29","6159"
"61546","7","TA2538401","7","6159"
"61547","28","TA8454261","87","6159"
"61548","2","TA3898016","43","6159"
"61549","6","TA9085300","11","6159"
"61550","27","TA7816417","3","6160"
"61551","50","TA4417842","32","6160"
"61552","17","TA2317575","45","6160"
"61553","7","TA8388913","128","6160"
"61554","34","TA7441770","72","6160"
"61555","19","TA6584590","9","6160"
"61556","5","TA9702118","105","6161"
"61557","5","TA6649891","16","6161"
"61558","13","TA5126437","95","6161"
"61559","5","TA2228637","55","6161"
"61560","44","TA9382128","75","6162"
"61561","48","TA6854608","40","6162"
"61562","67","TA9086712","110","6162"
"61563","58","TA3771184","18","6162"
"61564","14","TA3183914","43","6162"
"61565","31","TA8952069","109","6162"
"61566","51","TA1635978","45","6162"
"61567","60","TA7359858","52","6162"
"61568","10","TA3769142","109","6163"
"61569","24","TA2193324","25","6163"
"61570","7","TA6545898","89","6163"
"61571","14","TA4862568","24","6163"
"61572","15","TA3076089","128","6164"
"61573","5","TA9483347","72","6164"
"61574","9","TA4187812","63","6164"
"61575","9","TA3143727","104","6164"
"61576","8","TA3024107","40","6164"
"61577","13","TA1983953","56","6164"
"61578","7","TA7246352","115","6164"
"61579","6","TA4675969","119","6164"
"61580","25","TA9833630","73","6164"
"61581","5","TA2777123","123","6164"
"61582","5","TA2042355","67","6164"
"61583","22","TA8807617","4","6164"
"61584","8","TA6143456","59","6164"
"61585","31","TA7456733","81","6164"
"61586","39","TA4032923","46","6164"
"61587","23","TA8135039","41","6165"
"61588","10","TA3225223","68","6165"
"61589","14","TA5250349","107","6165"
"61590","9","TA3849805","120","6165"
"61591","13","TA3617399","54","6165"
"61592","6","TA4663437","103","6165"
"61593","12","TA4979511","73","6165"
"61594","9","TA1332230","64","6165"
"61595","24","TA6319165","92","6165"
"61596","42","TA7715531","23","6165"
"61597","4","TA6692671","93","6165"
"61598","11","TA9706073","126","6165"
"61599","37","TA3379812","112","6166"
"61600","42","TA8560146","23","6167"
"61601","13","TA6980214","95","6167"
"61602","7","TA3271864","5","6167"
"61603","17","TA7199553","60","6167"
"61604","6","TA1492924","112","6167"
"61605","6","TA6699101","44","6167"
"61606","40","TA9071526","102","6167"
"61607","13","TA6144893","11","6167"
"61608","31","TA6363861","81","6167"
"61609","7","TA6721893","53","6167"
"61610","27","TA5923928","28","6167"
"61611","23","TA8177590","86","6167"
"61612","8","TA6029351","111","6167"
"61613","17","TA6458728","59","6168"
"61614","5","TA9338649","105","6168"
"61615","6","TA1428569","112","6168"
"61616","6","TA4152433","103","6168"
"61617","43","TA8487761","107","6168"
"61618","5","TA4912930","22","6168"
"61619","34","TA1716551","37","6168"
"61620","6","TA4029750","84","6169"
"61621","24","TA5732506","88","6169"
"61622","21","TA9925193","14","6169"
"61623","8","TA7870906","32","6169"
"61624","34","TA6660867","37","6169"
"61625","27","TA9836579","58","6169"
"61626","12","TA1937623","73","6169"
"61627","3","TA1819290","115","6170"
"61628","4","TA4652614","63","6170"
"61629","26","TA2045740","34","6170"
"61630","42","TA3682096","94","6170"
"61631","5","TA6868013","68","6170"
"61632","31","TA2439982","1","6170"
"61633","11","TA5850494","126","6171"
"61634","34","TA8538576","37","6171"
"61635","8","TA3033067","59","6171"
"61636","6","TA8831622","95","6171"
"61637","7","TA4252966","75","6171"
"61638","39","TA5462693","46","6171"
"61639","5","TA4719312","113","6172"
"61640","16","TA6281038","26","6172"
"61641","9","TA9484816","20","6172"
"61642","139","TA4328603","41","6172"
"61643","11","TA9478425","15","6172"
"61644","41","TA2810377","95","6172"
"61645","13","TA2050864","83","6172"
"61646","5","TA5709454","129","6172"
"61647","14","TA8282515","94","6172"
"61648","14","TA3121086","6","6172"
"61649","4","TA7853820","64","6172"
"61650","8","TA1339076","61","6172"
"61651","4","TA3899694","43","6172"
"61652","7","TA4140041","7","6172"
"61653","23","TA3436964","86","6172"
"61654","10","TA8391915","52","6172"
"61655","27","TA4807467","82","6172"
"61656","33","TA9432993","62","6172"
"61657","37","TA1649874","112","6172"
"61658","5","TA2535822","51","6173"
"61659","34","TA4446867","37","6173"
"61660","18","TA1846563","100","6173"
"61661","7","TA2186965","23","6173"
"61662","19","TA1952223","18","6173"
"61663","12","TA7631564","106","6173"
"61664","9","TA1873197","3","6173"
"61665","38","TA9227441","108","6173"
"61666","15","TA5343002","49","6173"
"61667","4","TA5234413","58","6173"
"61668","55","TA9755734","114","6173"
"61669","7","TA2780634","107","6173"
"61670","6","TA6012500","69","6173"
"61671","7","TA5460515","8","6173"
"61672","1","TA9564531","90","6173"
"61673","3","TA1473141","4","6174"
"61674","4","TA8752804","96","6174"
"61675","8","TA2555736","111","6174"
"61676","20","TA9666147","52","6174"
"61677","37","TA5845347","112","6174"
"61678","11","TA9900680","15","6174"
"61679","8","TA2457718","60","6174"
"61680","27","TA6925936","93","6174"
"61681","7","TA3086906","21","6174"
"61682","5","TA3553994","55","6174"
"61683","63","TA6847613","14","6175"
"61684","76","TA1526218","73","6175"
"61685","31","TA1230198","19","6175"
"61686","10","TA8577466","55","6175"
"61687","70","TA8184295","86","6175"
"61688","8","TA6089507","48","6175"
"61689","6","TA5439603","44","6175"
"61690","27","TA3611595","64","6175"
"61691","46","TA4535037","89","6175"
"61692","8","TA3202693","40","6175"
"61693","26","TA7003916","33","6175"
"61694","41","TA7061011","2","6175"
