"segment_id","name","category","episode_id","segment_order_in_episode"
197812097,"What Do You","Game Show",19781209,6
197812098,"","Weekend Update",19781209,7
197812099,"Candy Slice","Sketch",19781209,8
1978120910,"Consumer Probe","Show",19781209,9
1978120911,"The Canine Chorus","Film",19781209,10
1978120912,"Cochise At Oxford","Sketch",19781209,11
1978120913,"""Them Heavy People""","Musical Performance",19781209,12
1978120914,"","Goodnights",19781209,13
197812021,"Programming Ideas","Cold Opening",19781202,0
197812022,"","Monologue",19781202,1
197812023,"Epoxy-Dent","Commercial",19781202,2
197812024,"Bad News Bees","Sketch",19781202,3
197812025,"The Olympia Cafe","Sketch",19781202,4
197812026,"Bedroom","Sketch",19781202,5
197812027,"","Weekend Update",19781202,6
197812028,"The New Dick","Sketch",19781202,7
197812029,"Woman To Woman","Show",19781202,8
1978120210,"""Dalla Sua Pace""","Musical Performance",19781202,9
1978120211,"Surplus Store","Sketch",19781202,10
1978120212,"Network Battle of the T's and A's","Commercial",19781202,11
1978120213,"The Mr. Bill Show - Mr. Bill is Late","Film",19781202,12
1978120214,"","Goodnights",19781202,13
197811181,"""Soul Man""","Cold Opening",19781118,0
197811182,"","Monologue",19781118,1
197811183,"Beach Blanket Bimbo From Outer Space","Sketch",19781118,2
197811184,"Loud Family","Sketch",19781118,3
197811185,"Mercy Killers","Sketch",19781118,4
197811186,"","Weekend Update",19781118,5
197811187,"""Got Everything I Need, Almost"", ""B Movie Boxcar Blues""","Musical Performance",19781118,6
197811188,"The Mr. Bill Show - Mr. Bill Goes Fishing","Film",19781118,7
197811189,"Tomorrow","Show",19781118,8
1978111810,"The World Bar","Sketch",19781118,9
1978111811,"Bad Red Chinese Ballet","Show",19781118,10
1978111812,"Schiller's Reel - Roman Holiday","Film",19781118,11
1978111813,"","Goodnights",19781118,12
197811111,"Hunkler Headquarters","Cold Opening",19781111,0
197811112,"","Monologue",19781111,1
197811113,"Rovco Chinch Ranch","Commercial",19781111,2
197811114,"Samurai Optometrist","Sketch",19781111,3
197811115,"Uncle Roy","Sketch",19781111,4
197811116,"""Casey Jones""","Musical Performance",19781111,5
197811117,"","Weekend Update",19781111,6
197811118,"Great Performances","Show",19781111,7
197811119,"Nick Sands","Sketch",19781111,8
1978111110,"More Flu To Worry About","Show",19781111,9
1978111111,"""I Need a Miracle"", ""Good Lovin'""","Musical Performance",19781111,10
1978111112,"St. Mickey's Knights of Columbus","Sketch",19781111,11
1978111113,"","Goodnights",19781111,12
197811041,"Inflation Is Our Friend","Cold Opening",19781104,0
197811042,"","Monologue",19781104,1
197811043,"Elvis Presley's Coat","Commercial",19781104,2
197811044,"What If?","Show",19781104,3
197811045,"Theodoric of York, Medieval Judge","Sketch",19781104,4
197811046,"""Wavelength""","Musical Performance",19781104,5
197811047,"","Weekend Update",19781104,6
197811048,"Festrunk Brothers","Sketch",19781104,7
197811049,"Nerds / Hospital","Sketch",19781104,8
1978110410,"Looks At Books","Show",19781104,9
1978110411,"""Kingdom Hall""","Musical Performance",19781104,10
1978110412,"Restaurant","Sketch",19781104,11
1978110413,"","Goodnights",19781104,12
197810211,"NBC & Zappa","Cold Opening",19781021,0
197810212,"""Dancing Fool""","Musical Performance",19781021,1
197810213,"The Coneheads At Home","Sketch",19781021,2
197810214,"Baxter Prison","Sketch",19781021,3
197810215,"","Weekend Update",19781021,4
197810216,"""Meek""","Musical Performance",19781021,5
197810217,"Night On Freak Mountain","Sketch",19781021,6
197810218,"Woman To Woman","Show",19781021,7
197810219,"The Franken and Davis Show","Show",19781021,8
1978102110,"""Rollo""","Musical Performance",19781021,9
1978102111,"The Mr. Bill Show - Mr. Bill Moves In","Film",19781021,10
1978102112,"","Goodnights",19781021,11
197810141,"Honker","Cold Opening",19781014,0
197810142,"","Monologue",19781014,1
197810143,"Two Guys who are lawyers","Commercial",19781014,2
197810144,"Stunt Man","Sketch",19781014,3
197810145,"""Satisfaction""","Musical Performance",19781014,4
197810146,"","Weekend Update",19781014,5
197810147,"Five A.M.","Sketch",19781014,6
197810148,"On The Spot","Show",19781014,7
197810149,"The Mr. Bill Show - Mr. Bill Goes to New York","Film",19781014,8
1978101410,"Bobbi Farber","Sketch",19781014,9
1978101411,"Crossroads","Show",19781014,10
1978101412,"Scotch Boutique","Sketch",19781014,11
1978101413,"""Jocko Homo""","Musical Performance",19781014,12
1978101414,"","Goodnights",19781014,13
197805201,"Nixon's Book","Cold Opening",19780520,0
197805202,"","Monologue",19780520,1
197805203,"Nerd Prom","Sketch",19780520,2
197805204,"Samurai T.V. Repairman","Sketch",19780520,3
197805205,"Sodom Chamber of Commerce","Sketch",19780520,4
197805206,"","Weekend Update",19780520,5
197805207,"The Olympia Cafe","Sketch",19780520,6
197805208,"Mr. Mike's Least-Loved Music","Miscellaneous",19780520,7
197805209,"More Insects To Worry About","Show",19780520,8
1978052010,"Stunt Puppy","Sketch",19780520,9
1978052011,"Bad Conceptual Art","Show",19780520,10
1978052012,"The Franken and Davis Show","Show",19780520,11
1978052013,"""Space is the Place"", ""Space-Loneliness""","Musical Performance",19780520,12
1978052014,"","Goodnights",19780520,13
197805131,"Paraquat","Cold Opening",19780513,0
197805132,"","Monologue",19780513,1
197805133,"Cone Encounters Of The Third Kind","Sketch",19780513,2
197805134,"""Son of a Sailor""","Musical Performance",19780513,3
197805135,"Sex Test","Show",19780513,4
197805136,"","Weekend Update",19780513,5
197805137,"Nick Springs","Sketch",19780513,6
197805138,"Pet Peeves","Sketch",19780513,7
197805139,"The David Susskind Show","Show",19780513,8
1978051310,"""White Oaxacan Moon""","Musical Performance",19780513,9
1978051311,"How You Pay For Your Sins","Miscellaneous",19780513,10
1978051312,"""I Want To Be Seduced""","Musical Performance",19780513,11
1978051313,"","Goodnights",19780513,12
197804221,"Rock Concert","Cold Opening",19780422,0
197804222,"","Monologue",19780422,1
197804223,"Hey You!","Commercial",19780422,2
197804224,"Festrunk Brothers","Sketch",19780422,3
197804225,"Theodoric of York, Medieval Barber","Sketch",19780422,4
197804226,"Dancing in the Dark","Sketch",19780422,5
197804227,"","Weekend Update",19780422,6
197804228,"King Tut","Musical Sketch",19780422,7
197804229,"Love Story","Sketch",19780422,8
1978042210,"A Film by Gary Weis - Swan Lake Ballet","Film",19780422,9
1978042211,"Troff 'n' Brew","Sketch",19780422,10
1978042212,"Nerds Science Fair","Sketch",19780422,11
1978042213,"""I Don't Know""","Musical Performance",19780422,12
1978042214,"Next Week In Review","Show",19780422,13
1978042215,"","Goodnights",19780422,14
197804151,"The President's Message on Inflation","Cold Opening",19780415,0
197804152,"","Monologue",19780415,1
197804153,"Angora Bouquet","Commercial",19780415,2
197804154,"Josh Ramsey, V.D. Caseworker","Sketch",19780415,3
197804155,"""Country""","Musical Performance",19780415,4
197804156,"Judy Miller","Sketch",19780415,5
197804157,"","Weekend Update",19780415,6
197804158,"Penalty Box","Sketch",19780415,7
197804159,"E. Buzz Miller's Exercise World","Show",19780415,8
1978041510,"""My Song""","Musical Performance",19780415,9
1978041511,"Schiller's Reel - La Dolce Gilda","Film",19780415,10
1978041512,"Audience","Miscellaneous",19780415,11
1978041513,"Archaeologicus","Show",19780415,12
1978041514,"""Tuba City Gitback""","Musical Performance",19780415,13
1978041515,"","Goodnights",19780415,14
197804081,"The Oscars","Cold Opening",19780408,0
197804082,"","Monologue",19780408,1
197804083,"Little Chocolate Donuts","Commercial",19780408,2
197804084,"Confession","Sketch",19780408,3
197804085,"H&L Brock","Commercial",19780408,4
197804086,"The Seagull","Sketch",19780408,5
197804087,"""Have You Seen Her?""","Musical Performance",19780408,6
197804088,"","Weekend Update",19780408,7
197804089,"Nerds Music Lesson","Sketch",19780408,8
1978040810,"The Forgotten Memoirs of Sherlock Holmes","Sketch",19780408,9
1978040811,"Party Night","Sketch",19780408,10
197803251,"Locker Room","Cold Opening",19780325,0
197803252,"","Monologue",19780325,1
197803253,"The Island Of Lost Luggage","Commercial",19780325,2
197803254,"The Thing That Wouldn't Leave","Commercial",19780325,3
197803255,"Dr. Jekyll And Mister Rogers","Commercial",19780325,4
197803256,"Speech Therapy","Sketch",19780325,5
197803257,"","Intro",19780325,6
197803258,"""No Place to Go""","Musical Performance",19780325,7
197803259,"","Weekend Update",19780325,8
1978032510,"Mr. Death","Sketch",19780325,9
1978032511,"Suggestions for Sadat","Sketch",19780325,10
1978032512,"A Film by Gary Weis - Cold As Ice","Film",19780325,11
1978032513,"Audience","Miscellaneous",19780325,12
1978032514,"Del Stator's Rabbit Hut","Commercial",19780325,13
1978032515,"Vampire / Nixon","Sketch",19780325,14
1978032516,"","Guest Performance",19780325,15
1978032517,"""Two Out of Three Ain't Bad""","Musical Performance",19780325,16
1978032518,"The Mr. Bill Show - Mr. Bill's Circus","Film",19780325,17
1978032519,"Audience","Miscellaneous",19780325,18
1978032520,"","Goodnights",19780325,19
197803181,"""Danny Boy""","Cold Opening",19780318,0
197803182,"","Monologue",19780318,1
197803183,"Royal Deluxe II","Commercial",19780318,2
197803184,"The Olympia Cafe","Sketch",19780318,3
197803185,"Sybil III","Sketch",19780318,4
197803186,"Bad One-Man Theater","Show",19780318,5
197803187,"""Baby Hold On""","Musical Performance",19780318,6
197803188,"Nutrifix","Commercial",19780318,7
197803189,"","Weekend Update",19780318,8
1978031810,"Blurry","Sketch",19780318,9
1978031811,"Shower Mike","Sketch",19780318,10
1978031812,"The Coneheads On Earth","Sketch",19780318,11
1978031813,"Celebrity Crackup","Show",19780318,12
1978031814,"""Two Tickets to Paradise""","Musical Performance",19780318,13
1978031815,"Serious Song","Miscellaneous",19780318,14
1978031816,"","Goodnights",19780318,15
197803111,"Modern Crimes","Cold Opening",19780311,0
197803112,"","Monologue",19780311,1
197803113,"""Wonderful World""","Musical Performance",19780311,2
197803114,"Kromega III","Commercial",19780311,3
197803115,"Tomorrow","Show",19780311,4
197803116,"""On and On""","Musical Performance",19780311,5
197803117,"Miracle In Chicago","Sketch",19780311,6
197803118,"KISS Concert","Sketch",19780311,7
197803119,"","Weekend Update",19780311,8
1978031110,"""All I Know"", ""Scarborough Fair""","Musical Performance",19780311,9
1978031111,"Looks At Books","Show",19780311,10
1978031112,"Schiller's Reel - Don't Look Back In Anger","Film",19780311,11
1978031113,"","Guest Performance",19780311,12
1978031114,"The Looking For Mr. Goodbar Sleepytime Playset","Commercial",19780311,13
1978031115,"""Crying in My Sleep""","Musical Performance",19780311,14
1978031116,"","Goodnights",19780311,15
197802251,"Audience Questions","Cold Opening",19780225,0
197802252,"","Monologue",19780225,1
197802253,"Samurai Night Fever","Sketch",19780225,2
197802254,"Great Moments In Sports","Show",19780225,3
197802255,"""So, So Satisfied""","Musical Performance",19780225,4
197802256,"Mohawk Master","Commercial",19780225,5
197802257,"The Raid on Nicosia","Commercial",19780225,6
197802258,"","Weekend Update",19780225,7
197802259,"O.J.'s Record","Sketch",19780225,8
1978022510,"The Franken and Davis Show","Show",19780225,9
1978022511,"Mandingo II","Commercial",19780225,10
1978022512,"E. Buzz Miller's Animal Kingdom","Show",19780225,11
1978022513,"Hertz","Commercial",19780225,12
1978022514,"""Don't Cost You Nothing""","Musical Performance",19780225,13
1978022515,"Celebrity Battle of the Sexes & Races","Show",19780225,14
1978022516,"","Goodnights",19780225,15
197802181,"A Former President Speaks To The Nation","Cold Opening",19780218,0
197801281,"Rock Concert","Cold Opening",19780128,0
197801282,"","Monologue",19780128,1
197801283,"The Olympia Cafe","Sketch",19780128,2
197801284,"X-Police","Sketch",19780128,3
197801285,"""Runaway""","Musical Performance",19780128,4
197801286,"","Weekend Update",19780128,5
197801287,"Nick Winters","Sketch",19780128,6
197801288,"Nerd Rock","Sketch",19780128,7
197801289,"Frogs Look At Film","Show",19780128,8
1978012810,"Lobster Update","Miscellaneous",19780128,9
1978012811,"""Give It All Up or Let Me Go""","Musical Performance",19780128,10
1978012812,"Rhonda & Barbara","Sketch",19780128,11
1978012813,"Attack Of The Atomic Lobsters","Sketch",19780128,12
197801211,"State Of The Union 1978","Cold Opening",19780121,0
197801212,"","Monologue",19780121,1
197801213,"Swill","Commercial",19780121,2
197801214,"The Mystery of Bigfoot","Sketch",19780121,3
197801215,"Festrunk Brothers","Sketch",19780121,4
197801216,"""On the Loose with the Blues""","Musical Performance",19780121,5
197801217,"The Body Floss","Commercial",19780121,6
197801218,"","Weekend Update",19780121,7
197801219,"""Short People"", ""Rider In The Rain""","Musical Performance",19780121,8
1978012110,"Family Feud","Game Show",19780121,9
1978012111,"What If?","Show",19780121,10
1978012112,"A Film by Gary Weis - Hollywood Homes","Film",19780121,11
1978012113,"Audience","Miscellaneous",19780121,12
1978012114,"""White Russia""","Musical Performance",19780121,13
1978012115,"","Goodnights",19780121,14
197712171,"Stoned","Cold Opening",19771217,0
197712172,"","Monologue",19771217,1
197712173,"Meat Wagon Action Track Set","Commercial",19771217,2
197712174,"American Date The Self-Conscious Association","Commercial",19771217,3
197712175,"Christmas Story","Sketch",19771217,4
197712176,"""Watching the Detectives""","Musical Performance",19771217,5
197712177,"","Weekend Update",19771217,6
197712178,"Sartresky & Hutch","Sketch",19771217,7
197712179,"The Franken and Davis Show","Show",19771217,8
1977121710,"E. Buzz Miller's Art Classics","Show",19771217,9
1977121711,"Girlfriend","Sketch",19771217,10
1977121712,"Wino Santa","Sketch",19771217,11
1977121713,"Mr. Mike's Coral Waters Cafe","Sketch",19771217,12
1977121714,"""Radio Radio""","Musical Performance",19771217,13
1977121715,"","Goodnights",19771217,14
197712101,"Pep Rally","Cold Opening",19771210,0
197712102,"","Monologue",19771210,1
197712103,"Hey You!","Commercial",19771210,2
197712104,"More Insects To Worry About","Show",19771210,3
197712105,"Total Woman","Sketch",19771210,4
197712106,"""Whiskey River"", ""Blue Eyes Crying in the Rain""","Musical Performance",19771210,5
197712107,"","Weekend Update",19771210,6
197712108,"Married in a Minute!","Sketch",19771210,7
197712109,"","Guest Performance",19771210,8
1977121010,"Bad Musical","Show",19771210,9
1977121011,"""Something to Brag About""","Musical Performance",19771210,10
1977121012,"Farbers Chanukah","Sketch",19771210,11
1977121013,"","Goodnights",19771210,12
197711191,"Anyone Can Host Finalists","Cold Opening",19771119,0
197711192,"","Monologue",19771119,1
197711193,"Little Chocolate Donuts","Commercial",19771119,2
197711194,"Samurai Psychiatrist","Sketch",19771119,3
197711195,"Stunt Baby","Sketch",19771119,4
197711196,"A.M.O.A. Sanitized Motel","Commercial",19771119,5
197711197,"""Champagne Charlie""","Musical Performance",19771119,6
197711198,"","Weekend Update",19771119,7
197711199,"Reunion In Kiev","Sketch",19771119,8
1977111910,"Mr. Mike's Rickey Rat Club","Sketch",19771119,9
1977111911,"The Franken and Davis Show","Show",19771119,10
1977111912,"A Film by Gary Weis - The Five Finalists","Film",19771119,11
1977111913,"""Please Don't Talk About Me When I'm Gone""","Musical Performance",19771119,12
1977111914,"Schiller's Reel - Life After Death","Film",19771119,13
1977111915,"Anyone Can Host Finalists","Miscellaneous",19771119,14
197711121,"Godfather","Cold Opening",19771112,0
197711122,"","Monologue",19771112,1
197711123,"""I Can See Clearly Now""","Musical Performance",19771112,2
197711124,"Carter's Energy Program","Miscellaneous",19771112,3
197711125,"Mamorex","Commercial",19771112,4
197711126,"The Doody Girls","Show",19771112,5
197711127,"Audience","Miscellaneous",19771112,6
197711128,"Tomorrow","Show",19771112,7
197711129,"What'd I Say","Sketch",19771112,8
1977111210,"""What'd I Say""","Musical Performance",19771112,9
1977111211,"","Weekend Update",19771112,10
1977111212,"Octet Medley","Musical Performance",19771112,11
1977111213,"","Guest Performance",19771112,12
1977111214,"Evelyn Woodski Slow Reading Course","Commercial",19771112,13
1977111215,"Blackout","Sketch",19771112,14
1977111216,"Next Week","Miscellaneous",19771112,15
1977111217,"""Oh! What a Beautiful Morning""","Musical Performance",19771112,16
1977111218,"""I Can't Stop Loving You""","Musical Performance",19771112,17
1977111219,"Monet Painting","Miscellaneous",19771112,18
1977111220,"","Goodnights",19771112,19
197710291,"Backstage","Cold Opening",19771029,0
197710292,"","Monologue",19771029,1
197710293,"Update Promo","Miscellaneous",19771029,2
197710294,"Return Of The Coneheads","Sketch",19771029,3
197710295,"Chuck's Film","Miscellaneous",19771029,4
197710296,"""Slip Sliding Away""","Musical Performance",19771029,5
197710297,"Consumer Probe","Show",19771029,6
197710298,"Anyone Can Host","Miscellaneous",19771029,7
197710299,"Samurai Dry Cleaners","Sketch",19771029,8
1977102910,"","Weekend Update",19771029,9
1977102911,"Simon & Garfunkel","Miscellaneous",19771029,10
1977102912,"The Killer Bees","Sketch",19771029,11
1977102913,"Brownie","Sketch",19771029,12
1977102914,"Professional School Of Football","Commercial",19771029,13
1977102915,"Audience","Miscellaneous",19771029,14
1977102916,"""You're Kind""","Musical Performance",19771029,15
1977102917,"Hire The Incompetent","Commercial",19771029,16
1977102918,"","Goodnights",19771029,17
197710151,"Playboy's Party Jokes","Cold Opening",19771015,0
197710152,"","Monologue",19771015,1
197710153,"Angora Bouquet","Commercial",19771015,2
197710154,"Planet of the Men vs Planet of the Women","Sketch",19771015,3
197710155,"""Fool That I Am""","Musical Performance",19771015,4
197710156,"Anyone Can Host","Miscellaneous",19771015,5
197710157,"X-Police","Sketch",19771015,6
197710158,"Circular Bed Sex Research","Sketch",19771015,7
197710159,"Listening To Great Music","Show",19771015,8
1977101510,"","Weekend Update",19771015,9
1977101511,"Sex In Cinema","Show",19771015,10
1977101512,"3 R's","Show",19771015,11
1977101513,"The Story Of H","Film",19771015,12
1977101514,"The Playboy Philosophy","Sketch",19771015,13
1977101515,"Funeral Magician","Sketch",19771015,14
1977101516,"","Guest Performance",19771015,15
1977101517,"the Farbers at the Playboy Club","Sketch",19771015,16
1977101518,"","Goodnights",19771015,17
197710081,"The Trial Of Lee Harry Oswald","Cold Opening",19771008,0
197710082,"","Monologue",19771008,1
197710083,"Swill","Commercial",19771008,2
197710084,"Bad Opera","Show",19771008,3
197710085,"Anyone Can Host","Miscellaneous",19771008,4
197710086,"Bianca Jagger And Three Or Four Of Her Close Personal Friends","Sketch",19771008,5
197710087,"""Queen Bee""","Musical Performance",19771008,6
197710088,"Schiller's Reel - The Acid Generation: Where Are They Now?","Film",19771008,7
197710089,"","Weekend Update",19771008,8
1977100810,"Silver Balls & Golden Pins","Musical Sketch",19771008,9
197709241,"An Oval Office","Cold Opening",19770924,0
197709242,"","Monologue",19770924,1
197709243,"Kromega III","Commercial",19770924,2
197709244,"Festrunk Brothers","Sketch",19770924,3
197709245,"""Runnin' On Empty""","Musical Performance",19770924,4
197709246,"","Weekend Update",19770924,5
197709247,"Mike McMack, Defense Lawyer","Sketch",19770924,6
197709248,"Keypunch Confession","Sketch",19770924,7
197709249,"Great Moments In Rock & Roll","Sketch",19770924,8
1977092410,"The Franken and Davis Show","Show",19770924,9
1977092411,"Royal Deluxe II","Commercial",19770924,10
1977092412,"""The Pretender""","Musical Performance",19770924,11
1977092413,"","Goodnights",19770924,12
197705211,"A Fireside Chat","Cold Opening",19770521,0
197705212,"","Monologue",19770521,1
197705213,"Samurai B.M.O.C.","Sketch",19770521,2
197705214,"""Right Time of the Night""","Musical Performance",19770521,3
197705215,"Shower Mike","Sketch",19770521,4
197705216,"Return Of The Coneheads","Sketch",19770521,5
197705217,"","Weekend Update",19770521,6
197705218,"Rhonda's Bridal Shower","Sketch",19770521,7
197705219,"How Your Children Grow","Show",19770521,8
1977052110,"Home Movie - Dog In Bed","Film",19770521,9
1977052111,"""The Performer""","Musical Performance",19770521,10
1977052112,"Lucky Lindy","Sketch",19770521,11
1977052113,"""Departure Lounge""","Musical Performance",19770521,12
1977052114,"Mormon Tabernacle Choir","Miscellaneous",19770521,13
1977052115,"","Goodnights",19770521,14
197705141,"Boxing","Cold Opening",19770514,0
197705142,"Video Vixens","Musical Performance",19770514,1
197705143,"Insect","Sketch",19770514,2
197705144,"""Love & Affection""","Musical Performance",19770514,3
197705145,"Continental Men","Sketch",19770514,4
197705146,"Audience","Miscellaneous",19770514,5
197705147,"","Weekend Update",19770514,6
197705148,"Black Educational Conference","Commercial",19770514,7
197705149,"Viva Las Vegas II","Sketch",19770514,8
1977051410,"Baba Wawa At Large","Show",19770514,9
1977051411,"Brides","Film",19770514,10
1977051412,"Bad Ballet","Show",19770514,11
1977051413,"Night Of The Moonies","Sketch",19770514,12
1977051414,"""Down To Zero""","Musical Performance",19770514,13
1977051415,"Steak House","Sketch",19770514,14
1977051416,"","Goodnights",19770514,15
197704231,"Interrogation","Cold Opening",19770423,0
197704232,"Save Great Britain Telethon","Sketch",19770423,1
197704233,"American Dope Growers Union","Commercial",19770423,2
197704234,"The Nixon Interviews","Show",19770423,3
197704235,"""Poor People""","Musical Performance",19770423,4
197704236,"A Film by Gary Weis - Body Language","Film",19770423,5
197704237,"","Weekend Update",19770423,6
197704238,"Oxxon","Commercial",19770423,7
197704239,"Heavy Wit Championship","Sketch",19770423,8
1977042310,"""Cheese & Onions""","Musical Performance",19770423,9
1977042311,"The Battle of Britain","Sketch",19770423,10
1977042312,"""Shangri-La""","Musical Performance",19770423,11
1977042313,"Plain Talk","Show",19770423,12
1977042314,"Trans Eastern Airlines","Sketch",19770423,13
1977042315,"""In Times Like These""","Musical Performance",19770423,14
1977042316,"Save Great Britain Telethon","Sketch",19770423,15
1977042317,"","Goodnights",19770423,16
197704161,"Brezhnev Deal","Cold Opening",19770416,0
197704162,"","Monologue",19770416,1
197704163,"The Coneheads At Home","Sketch",19770416,2
197704164,"""Kiss & Say Goodbye""","Musical Performance",19770416,3
197704165,"You've Come A Long Way, Buddy","Show",19770416,4
197704166,"","Weekend Update",19770416,5
197704167,"Nick Summers","Sketch",19770416,6
197704168,"United Face Bank","Commercial",19770416,7
197704169,"A Film by Gary Weis - Sport Violence","Film",19770416,8
1977041610,"""Heart Like a Wheel""","Musical Performance",19770416,9
1977041611,"24 Hour Bank","Sketch",19770416,10
1977041612,"Natural Causes Restaurant","Sketch",19770416,11
1977041613,"""I'm Not Anyone""","Musical Performance",19770416,12
1977041614,"Home Movie - Clown Doll","Film",19770416,13
1977041615,"Pilson's Feedbag Dinners","Commercial",19770416,14
1977041616,"","Goodnights",19770416,15
197704091,"Emily in Love","Cold Opening",19770409,0
197704092,"","Monologue",19770409,1
197704093,"H&L Brock","Commercial",19770409,2
197704094,"Black Perspective","Show",19770409,3
197704095,"An Oval Office","Sketch",19770409,4
197704096,"""Eggs & Sausages""","Musical Performance",19770409,5
197704097,"Dr. X, Family Counsellor","Sketch",19770409,6
197704098,"","Weekend Update",19770409,7
197704099,"Right On Afro Lustre","Commercial",19770409,8
1977040910,"Great Moments In Motown","Sketch",19770409,9
1977040911,"Creeley's Soup","Commercial",19770409,10
1977040912,"Bad Cinema","Show",19770409,11
1977040913,"""Dazz""","Musical Performance",19770409,12
1977040914,"Civil Rights Farbers","Sketch",19770409,13
1977040915,"Mr. Mike Meets Uncle Remus","Sketch",19770409,14
1977040916,"A Film by Gary Weis - Patti Smith","Film",19770409,15
1977040917,"New South","Miscellaneous",19770409,16
1977040918,"","Goodnights",19770409,17
197703261,"Belushi Demands","Cold Opening",19770326,0
197703262,"","Monologue",19770326,1
197703263,"The Farbers Meet The Coneheads","Sketch",19770326,2
197703264,"""Black Magic Woman""","Musical Performance",19770326,3
197703265,"Marine Wedding","Sketch",19770326,4
197703266,"A Town Without Pity","Sketch",19770326,5
197703267,"","Weekend Update",19770326,6
197703268,"Leech-Tab 100","Commercial",19770326,7
197703269,"The Story Of The Squatters","Sketch",19770326,8
1977032610,"Suicide Letter","Sketch",19770326,9
1977032611,"A Film by Gary Weis - Rocky","Film",19770326,10
1977032612,"Ask Big Daddy","Show",19770326,11
1977032613,"Home Movie - Mirage","Film",19770326,12
1977032614,"Pantygrams","Commercial",19770326,13
1977032615,"""Europa""","Musical Performance",19770326,14
1977032616,"Gags Beasley","Sketch",19770326,15
1977032617,"","Goodnights",19770326,16
197703191,"""Goodbye Saccharine""","Cold Opening",19770319,0
197703192,"","Monologue",19770319,1
197703193,"Samurai Hit Man","Sketch",19770319,2
197703194,"A Film by Gary Weis - Broderick's Old Neighborhood","Film",19770319,3
197703195,"Mel's Hide Heaven","Commercial",19770319,4
197703196,"""Sing Sing Sing""","Musical Performance",19770319,5
197703197,"New Kid","Miscellaneous",19770319,6
197703198,"Lucy A-Bomb","Sketch",19770319,7
197703199,"","Weekend Update",19770319,8
1977031910,"Puppy Uppers & Doggie Downers","Commercial",19770319,9
1977031911,"Highway Patrol","Show",19770319,10
1977031912,"Baba Wawa At Large","Show",19770319,11
1977031913,"""Ain't That a Lot of Love""","Musical Performance",19770319,12
1977031914,"Hoover / Nixon","Sketch",19770319,13
1977031915,"""I Got To Get My Name Up In Lights""","Musical Performance",19770319,14
1977031916,"","Goodnights",19770319,15
197703121,"Control Room","Cold Opening",19770312,0
197703122,"","Monologue",19770312,1
197703123,"Burger Master","Commercial",19770312,2
197703124,"Ask President Carter","Sketch",19770312,3
197703125,"Amy's Bedtime Story","Sketch",19770312,4
197703126,"How Your Children Grow","Show",19770312,5
197703127,"John Belushi's Dream","Commercial",19770312,6
197703128,"","Weekend Update",19770312,7
197703129,"""One I Love You""","Musical Performance",19770312,8
1977031210,"Improvisation","Miscellaneous",19770312,9
1977031211,"Gidget Goes To Shock Therapy","Commercial",19770312,10
1977031212,"Romance","Sketch",19770312,11
1977031213,"A Film by Gary Weis - Baton","Film",19770312,12
1977031214,"Bad Playhouse","Show",19770312,13
1977031215,"""City of One-Night Stands""","Musical Performance",19770312,14
1977031216,"Home Movie - Robert Altman","Film",19770312,15
1977031217,"","Goodnights",19770312,16
197702261,"Backstage","Cold Opening",19770226,0
197702262,"","Monologue",19770226,1
197702263,"The Coneheads At Home","Sketch",19770226,2
197702264,"""Nur Wer Die Sehnsucht""","Musical Performance",19770226,3
197702265,"Celebrity Weightlifting","Show",19770226,4
197702266,"","Musical Performance",19770226,5
197702267,"","Weekend Update",19770226,6
197702268,"Dr. Breadloaf's Quick-Loss Diet Book","Commercial",19770226,7
197702269,"Broadway Baby","Miscellaneous",19770226,8
1977022610,"Plug","Sketch",19770226,9
1977022611,"A Film by Gary Weis - New Orleans Soul Food Restaurant","Film",19770226,10
1977022612,"Hollywood Bingo","Game Show",19770226,11
1977022613,"Home Movie - From The Big Orange To The Big Apple","Film",19770226,12
1977022614,"Roots II","Sketch",19770226,13
1977022615,"""Sleepwalker""","Musical Performance",19770226,14
1977022616,"Lovers","Sketch",19770226,15
1977022617,"","Goodnights",19770226,16
197701291,"Locker Room","Cold Opening",19770129,0
197701292,"","Monologue",19770129,1
197701293,"Swiss Army Gun","Commercial",19770129,2
197701294,"Amy","Sketch",19770129,3
197701295,"Sideline","Sketch",19770129,4
197701296,"""When I Need You""","Musical Performance",19770129,5
197701297,"Black Perspective","Show",19770129,6
197701298,"Alsatian Restaurant","Sketch",19770129,7
197701299,"Sugar-Frosted Anabolic Steroids","Commercial",19770129,8
1977012910,"","Weekend Update",19770129,9
1977012911,"Community Appeal","Commercial",19770129,10
1977012912,"Alice","Sketch",19770129,11
1977012913,"Grand Stand","Show",19770129,12
1977012914,"""You Make Me Feel Like Dancing""","Musical Performance",19770129,13
1977012915,"A Film by Gary Weis - Small Worlds","Film",19770129,14
1977012916,"French Liquid","Commercial",19770129,15
1977012917,"""Sing a Song""","Musical Performance",19770129,16
1977012918,"Credit Card","Sketch",19770129,17
1977012919,"","Goodnights",19770129,18
197701221,"Injured John","Cold Opening",19770122,0
197701222,"","Monologue",19770122,1
197701223,"The Marines","Commercial",19770122,2
197701224,"Me","Musical Sketch",19770122,3
197701225,"The Litella Sisters At Home","Sketch",19770122,4
197701226,"Tomorrow","Show",19770122,5
197701227,"""Johnny B. Goode""","Musical Performance",19770122,6
197701228,"","Weekend Update",19770122,7
